episode,advantage_mean,baseline_cost_mean,sampled_cost_mean,entropy_mean,tonn_cost_mean,sampled_minus_tonn
1078,-0.16667775809764862,8.875866889953613,9.042543411254883,0.33673542737960815,,
1079,-0.13227716088294983,8.859604835510254,8.99188232421875,0.3148590624332428,,
1080,-0.0343552827835083,9.013456344604492,9.047811508178711,0.32226061820983887,,
1081,-0.10685842484235764,8.866976737976074,8.973834991455078,0.32826662063598633,,
1082,-0.0796830803155899,9.060970306396484,9.140653610229492,0.3353040814399719,,
1083,-0.1656893491744995,8.809856414794922,8.975545883178711,0.32707491517066956,,
1084,-0.12200005352497101,8.834336280822754,8.956336975097656,0.32516956329345703,,
1085,-0.14791995286941528,8.827146530151367,8.975066184997559,0.32724088430404663,,
1086,-0.11601684987545013,8.90438461303711,9.020401000976562,0.3021259307861328,,
1087,-0.13014140725135803,8.851787567138672,8.981928825378418,0.3131140172481537,,
1088,-0.045264437794685364,8.922014236450195,8.967278480529785,0.29810935258865356,,
1089,-0.09117786586284637,8.82728385925293,8.918460845947266,0.31226807832717896,,
1090,-0.046112656593322754,8.993335723876953,9.039447784423828,0.3138566315174103,,
1091,-0.01733836531639099,8.96971321105957,8.987051010131836,0.3064148426055908,,
1092,-0.06223905831575394,8.838973045349121,8.901211738586426,0.2994799017906189,,
1093,-0.045287616550922394,8.881107330322266,8.926395416259766,0.3113876283168793,,
1094,-0.09245041757822037,8.900283813476562,8.992733001708984,0.3026425838470459,,
1095,-0.09599260985851288,8.916478157043457,9.012471199035645,0.31609952449798584,,
1096,-0.13992998003959656,8.894681930541992,9.034612655639648,0.31259727478027344,,
1097,-0.0829542875289917,8.825472831726074,8.908427238464355,0.3191726803779602,,
1098,-0.08817261457443237,8.846616744995117,8.934789657592773,0.31265702843666077,,
1099,-0.06339550018310547,8.97527027130127,9.038665771484375,0.31549492478370667,,
1100,-0.06736424565315247,8.831871032714844,8.899234771728516,0.3189910352230072,10.03170394897461,-1.1324692964553833
1101,-0.1261577308177948,8.879467010498047,9.005624771118164,0.33196207880973816,,
1102,-0.1198386400938034,8.826175689697266,8.946014404296875,0.3531053066253662,,
1103,-0.12095748633146286,8.833246231079102,8.954203605651855,0.33984461426734924,,
1104,-0.16336220502853394,8.793585777282715,8.956948280334473,0.33627036213874817,,
1105,-0.1511484831571579,8.840465545654297,8.99161434173584,0.33139076828956604,,
1106,-0.05259976163506508,8.754376411437988,8.806976318359375,0.3401579260826111,,
1107,-0.12583795189857483,8.940021514892578,9.065858840942383,0.33962470293045044,,
1108,-0.1283349096775055,8.759675025939941,8.888010025024414,0.35435712337493896,,
1109,-0.11061173677444458,8.89130687713623,9.00191879272461,0.3689114451408386,,
1110,-0.09655682742595673,8.939617156982422,9.036174774169922,0.3588131070137024,,
1111,-0.11958194524049759,8.700004577636719,8.819585800170898,0.3654865622520447,,
1112,-0.1071314662694931,8.780034065246582,8.887165069580078,0.37763136625289917,,
1113,-0.15512719750404358,8.797338485717773,8.952465057373047,0.37173643708229065,,
1114,-0.09449446201324463,8.815085411071777,8.909579277038574,0.3607398271560669,,
1115,-0.11642327159643173,8.765863418579102,8.882287979125977,0.3584660291671753,,
1116,-0.07787208259105682,8.875761032104492,8.953632354736328,0.35771995782852173,,
1117,-0.12301348149776459,8.81342887878418,8.936442375183105,0.3573966920375824,,
1118,-0.15017057955265045,8.932576179504395,9.082746505737305,0.3535149097442627,,
1119,-0.15031103789806366,9.00229263305664,9.152603149414062,0.33374151587486267,,
1120,-0.175670325756073,8.841354370117188,9.017024993896484,0.33920350670814514,,
1121,-0.22156286239624023,8.826176643371582,9.04773998260498,0.32805004715919495,,
1122,-0.19213587045669556,8.867008209228516,9.059144020080566,0.32781028747558594,,
1123,-0.27411800622940063,8.733813285827637,9.007930755615234,0.3363977074623108,,
1124,-0.20885834097862244,8.834095001220703,9.042952537536621,0.31563708186149597,,
1125,-0.11793813109397888,8.853006362915039,8.97094440460205,0.32084164023399353,10.037424087524414,-1.0664794445037842
1126,-0.11150623857975006,8.765758514404297,8.877264976501465,0.3350728154182434,,
1127,-0.09043840318918228,8.809426307678223,8.89986515045166,0.3270476162433624,,
1128,-0.11935403198003769,8.913837432861328,9.033191680908203,0.33633363246917725,,
1129,-0.1740882694721222,8.779205322265625,8.953293800354004,0.32703152298927307,,
1130,-0.24077332019805908,8.818096160888672,9.058869361877441,0.3465353548526764,,
1131,-0.2998106777667999,8.863849639892578,9.163660049438477,0.34446629881858826,,
1132,-0.17745709419250488,8.960755348205566,9.138212203979492,0.3282564580440521,,
1133,-0.1687798798084259,8.748475074768066,8.917255401611328,0.3193017542362213,,
1134,-0.22268740832805634,8.891485214233398,9.114171981811523,0.3078511357307434,,
1135,-0.19082161784172058,8.834033012390137,9.02485466003418,0.30738770961761475,,
1136,-0.19531993567943573,8.916080474853516,9.111400604248047,0.29826486110687256,,
1137,-0.1989758461713791,8.795967102050781,8.994943618774414,0.304787278175354,,
1138,-0.30778995156288147,8.769357681274414,9.0771484375,0.30503714084625244,,
1139,-0.2188572883605957,8.837635040283203,9.05649185180664,0.30218222737312317,,
1140,-0.15042003989219666,8.901395797729492,9.051816940307617,0.317464679479599,,
1141,-0.15848127007484436,8.828190803527832,8.986671447753906,0.31338346004486084,,
1142,-0.14220233261585236,8.878747940063477,9.020951271057129,0.3180355131626129,,
1143,-0.13358891010284424,8.941906929016113,9.075496673583984,0.32021820545196533,,
1144,-0.1963832974433899,8.894515991210938,9.090898513793945,0.3257487714290619,,
1145,-0.22290495038032532,8.905830383300781,9.128735542297363,0.3355332911014557,,
1146,-0.307453989982605,8.796704292297363,9.104158401489258,0.3213965594768524,,
1147,-0.2742755115032196,8.908596992492676,9.182872772216797,0.3295203149318695,,
1148,-0.24634063243865967,8.898985862731934,9.145326614379883,0.32482102513313293,,
1149,-0.17011608183383942,8.79555606842041,8.96567153930664,0.34280362725257874,,
1150,-0.15389125049114227,8.73038101196289,8.884273529052734,0.33824047446250916,9.934868812561035,-1.0505955219268799
1151,-0.18945159018039703,8.838804244995117,9.028255462646484,0.34050866961479187,,
1152,-0.1722211241722107,8.854635238647461,9.02685546875,0.3258032202720642,,
1153,-0.19386766850948334,8.766027450561523,8.959894180297852,0.31947606801986694,,
1154,-0.19631510972976685,8.839043617248535,9.035358428955078,0.3056517243385315,,
1155,-0.23556554317474365,8.963476181030273,9.199042320251465,0.30222687125205994,,
1156,-0.2089778184890747,8.91442584991455,9.123403549194336,0.2981850206851959,,
1157,-0.2455836832523346,8.99786376953125,9.243448257446289,0.29093024134635925,,
1158,-0.356555312871933,8.967966079711914,9.324522018432617,0.2920188903808594,,
1159,-0.2689286172389984,8.860563278198242,9.12949275970459,0.28852054476737976,,
1160,-0.34768378734588623,8.828304290771484,9.17598819732666,0.2833601236343384,,
1161,-0.2862304747104645,8.854696273803711,9.1409273147583,0.2813054025173187,,
1162,-0.25248485803604126,8.976902961730957,9.229387283325195,0.2888401746749878,,
1163,-0.19556477665901184,8.818958282470703,9.014522552490234,0.2762400805950165,,
1164,-0.22846823930740356,8.810808181762695,9.039276123046875,0.3065457046031952,,
1165,-0.12937727570533752,8.808395385742188,8.937772750854492,0.3127192258834839,,
1166,-0.13755004107952118,8.82365608215332,8.96120548248291,0.30750706791877747,,
1167,-0.13939926028251648,8.978981018066406,9.118379592895508,0.3256199359893799,,
1168,-0.17343565821647644,8.742066383361816,8.915502548217773,0.32925498485565186,,
1169,-0.19095535576343536,8.938678741455078,9.129633903503418,0.34221991896629333,,
1170,-0.2072129249572754,8.902473449707031,9.109685897827148,0.32713422179222107,,
1171,-0.04533698409795761,8.90721607208252,8.952552795410156,0.3271675705909729,,
1172,-0.07436234503984451,8.854949951171875,8.929312705993652,0.3295555114746094,,
1173,-0.017029892653226852,8.895587921142578,8.912618637084961,0.3224124014377594,,
1174,-0.040058910846710205,8.811079025268555,8.8511381149292,0.3038637340068817,,
1175,-0.009945176541805267,8.858443260192871,8.868388175964355,0.2977844178676605,10.060525894165039,-1.1921372413635254
1176,-0.02000727504491806,8.773275375366211,8.793281555175781,0.28696295619010925,,
1177,-0.09894020855426788,8.861855506896973,8.960796356201172,0.2890262007713318,,
1178,-0.03492413088679314,8.797210693359375,8.832135200500488,0.2838769257068634,,
1179,-0.0446077436208725,8.919658660888672,8.964265823364258,0.28742581605911255,,
1180,-0.1403893232345581,8.741790771484375,8.882179260253906,0.3062118589878082,,
1181,-0.09873731434345245,9.016095161437988,9.114831924438477,0.29740381240844727,,
1182,-0.11685563623905182,8.94662094116211,9.0634765625,0.2994071841239929,,
1183,-0.15094171464443207,8.890056610107422,9.040998458862305,0.32296305894851685,,
1184,-0.190955251455307,8.880960464477539,9.071915626525879,0.3156217634677887,,
1185,-0.10052809864282608,8.849214553833008,8.94974136352539,0.3193694055080414,,
1186,-0.13857555389404297,8.765827178955078,8.904402732849121,0.31553414463996887,,
1187,-0.06311430782079697,8.76860237121582,8.831716537475586,0.3181794583797455,,
1188,-0.10814476758241653,8.833255767822266,8.941400527954102,0.32834869623184204,,
1189,-0.21380341053009033,8.937816619873047,9.151619911193848,0.329456090927124,,
1190,-0.1550450623035431,8.861444473266602,9.016489028930664,0.31835609674453735,,
1191,-0.299064576625824,8.731148719787598,9.03021240234375,0.31725144386291504,,
1192,-0.2709636390209198,8.895977020263672,9.16694164276123,0.3088879883289337,,
1193,-0.4158448576927185,8.88015365600586,9.295997619628906,0.3133181929588318,,
1194,-0.332586407661438,8.952091217041016,9.284677505493164,0.31447866559028625,,
1195,-0.29692646861076355,8.849832534790039,9.146759033203125,0.31267455220222473,,
1196,-0.306717187166214,8.943304061889648,9.250020980834961,0.3267748951911926,,
1197,-0.32148492336273193,8.844895362854004,9.166379928588867,0.3189590573310852,,
1198,-0.22823409736156464,8.944015502929688,9.172250747680664,0.3274298906326294,,
1199,-0.2948935627937317,8.711902618408203,9.006796836853027,0.3176273703575134,,
1200,-0.17036274075508118,8.851303100585938,9.021666526794434,0.3189215362071991,10.178802490234375,-1.1571366786956787
1201,-0.19635345041751862,8.845077514648438,9.04142951965332,0.3391423523426056,,
1202,-0.14007322490215302,8.771991729736328,8.912065505981445,0.35184329748153687,,
1203,-0.24969977140426636,8.935434341430664,9.185134887695312,0.34816375374794006,,
1204,-0.2613634467124939,8.834654808044434,9.096017837524414,0.3434349596500397,,
1205,-0.16598911583423615,8.803935050964355,8.969923973083496,0.35587576031684875,,
1206,-0.17608720064163208,8.954263687133789,9.130351066589355,0.3450360894203186,,
1207,-0.1062440276145935,8.761167526245117,8.867411613464355,0.3557127118110657,,
1208,-0.03061339259147644,8.956464767456055,8.987078666687012,0.3410351872444153,,
1209,-0.02868744172155857,8.971213340759277,8.999900817871094,0.3467901647090912,,
1210,-0.04381384328007698,8.970413208007812,9.014226913452148,0.3433464765548706,,
1211,-0.11397597193717957,8.81377124786377,8.927746772766113,0.32731908559799194,,
1212,-0.1620980203151703,8.76357650756836,8.925675392150879,0.3402850329875946,,
1213,-0.032024040818214417,8.890710830688477,8.922734260559082,0.310598224401474,,
1214,-0.07908918708562851,8.93221378326416,9.011302947998047,0.3158738613128662,,
1215,-0.10108567029237747,8.985729217529297,9.086813926696777,0.30797871947288513,,
1216,-0.10353587567806244,8.817436218261719,8.920971870422363,0.30216148495674133,,
1217,-0.08543302118778229,8.958717346191406,9.044151306152344,0.3082036077976227,,
1218,-0.08488735556602478,8.912235260009766,8.997121810913086,0.3078668713569641,,
1219,-0.056367792189121246,8.871984481811523,8.928352355957031,0.31362760066986084,,
1220,-0.08288812637329102,8.772405624389648,8.855294227600098,0.32344746589660645,,
1221,-0.06278513371944427,8.899747848510742,8.962532997131348,0.3136371672153473,,
1222,-0.04826615750789642,8.871111869812012,8.919377326965332,0.32021215558052063,,
1223,-0.051428310573101044,8.885796546936035,8.937225341796875,0.3261531889438629,,
1224,-0.09717443585395813,8.8406982421875,8.937872886657715,0.3211274743080139,,
1225,0.0010290127247571945,8.907952308654785,8.906923294067383,0.32748252153396606,10.073043823242188,-1.1661211252212524
1226,-0.05639497563242912,8.914880752563477,8.971275329589844,0.32451531291007996,,
1227,-0.030882708728313446,8.81941032409668,8.85029411315918,0.32388991117477417,,
1228,-0.10551351308822632,8.771833419799805,8.877346992492676,0.3305555582046509,,
1229,-0.13678672909736633,8.973577499389648,9.110363006591797,0.32954850792884827,,
1230,-0.044829417020082474,9.033119201660156,9.077949523925781,0.33688488602638245,,
1231,0.0018361229449510574,9.02367115020752,9.021835327148438,0.34051886200904846,,
1232,-0.07729054987430573,8.716363906860352,8.793655395507812,0.33681002259254456,,
1233,-0.08913862705230713,8.954741477966309,9.043880462646484,0.33027344942092896,,
1234,-0.07293684780597687,8.944345474243164,9.017282485961914,0.3342483639717102,,
1235,-0.04443664848804474,8.915592193603516,8.960029602050781,0.3278125524520874,,
1236,-0.06908237934112549,8.924446105957031,8.993528366088867,0.3323945105075836,,
1237,-0.09278026223182678,8.836233139038086,8.929014205932617,0.33624863624572754,,
1238,-0.07585959881544113,8.93927001953125,9.015130043029785,0.3503730595111847,,
1239,-0.09918339550495148,8.90267276763916,9.001855850219727,0.32998916506767273,,
1240,-0.13748162984848022,8.846951484680176,8.984432220458984,0.3289796710014343,,
1241,-0.0876525267958641,8.881301879882812,8.968954086303711,0.31351226568222046,,
1242,-0.06564835458993912,8.988990783691406,9.05463981628418,0.31240519881248474,,
1243,-0.11184639483690262,8.897069931030273,9.008916854858398,0.2999376654624939,,
1244,-0.07453963905572891,8.921634674072266,8.996173858642578,0.312990665435791,,
1245,-0.0810922235250473,8.914071083068848,8.995162963867188,0.3125609755516052,,
1246,-0.07926657795906067,8.919763565063477,8.999030113220215,0.32539665699005127,,
1247,-0.08152845501899719,8.864982604980469,8.946510314941406,0.33023613691329956,,
1248,-0.0553005114197731,8.787097930908203,8.842397689819336,0.3489951193332672,,
1249,-0.03425688296556473,8.844907760620117,8.879164695739746,0.3364950716495514,,
1250,-0.0116964653134346,8.91145133972168,8.923148155212402,0.3430348336696625,10.12508773803711,-1.2019391059875488
1251,-0.20563404262065887,8.731047630310059,8.936681747436523,0.3443378210067749,,
1252,-0.18062177300453186,8.825440406799316,9.006062507629395,0.35099372267723083,,
1253,-0.18717196583747864,8.778900146484375,8.966072082519531,0.33694493770599365,,
1254,-0.17270958423614502,8.732223510742188,8.904932022094727,0.350786954164505,,
1255,-0.20078100264072418,8.758922576904297,8.95970344543457,0.35409948229789734,,
1256,-0.2205435335636139,8.873035430908203,9.093578338623047,0.36698487401008606,,
1257,-0.17248407006263733,8.75762939453125,8.930112838745117,0.3730412423610687,,
1258,-0.12018563598394394,8.968597412109375,9.088783264160156,0.3598703145980835,,
1259,-0.1051134467124939,8.834307670593262,8.939421653747559,0.3597683310508728,,
1260,-0.12423507124185562,8.896089553833008,9.02032470703125,0.33125701546669006,,
1261,-0.11925730109214783,8.71474838256836,8.834005355834961,0.3396981954574585,,
1262,-0.10833846032619476,8.732475280761719,8.840814590454102,0.32718411087989807,,
1263,-0.14379048347473145,8.577045440673828,8.720836639404297,0.32471543550491333,,
1264,-0.13868612051010132,8.83729362487793,8.975979804992676,0.32112523913383484,,
1265,-0.17833636701107025,8.732429504394531,8.9107666015625,0.3103053867816925,,
1266,-0.10520710796117783,8.675378799438477,8.780586242675781,0.3129425048828125,,
1267,-0.09539428353309631,8.818094253540039,8.91348934173584,0.3110774755477905,,
1268,-0.1288791447877884,8.648902893066406,8.777782440185547,0.32643964886665344,,
1269,-0.1677066683769226,8.833597183227539,9.001304626464844,0.32354938983917236,,
1270,-0.16979366540908813,8.720550537109375,8.890344619750977,0.32620954513549805,,
1271,-0.2053672969341278,8.732393264770508,8.937761306762695,0.3059898316860199,,
1272,-0.14345328509807587,8.837419509887695,8.98087215423584,0.30727967619895935,,
1273,-0.1136835440993309,8.859869003295898,8.973552703857422,0.28573915362358093,,
1274,-0.12792009115219116,8.775589942932129,8.903509140014648,0.2917938232421875,,
1275,-0.09053393453359604,8.881084442138672,8.97161865234375,0.2894802987575531,10.120294570922852,-1.1486752033233643
1276,-0.11392772197723389,8.826542854309082,8.940471649169922,0.2876172363758087,,
1277,-0.04785281419754028,8.917436599731445,8.965290069580078,0.2956409752368927,,
1278,-0.1117933839559555,8.849224090576172,8.961016654968262,0.2917462885379791,,
1279,-0.07626958191394806,8.711793899536133,8.788063049316406,0.29692909121513367,,
1280,-0.15082791447639465,8.715404510498047,8.866231918334961,0.28680408000946045,,
1281,-0.11767814308404922,8.879083633422852,8.996761322021484,0.3088918626308441,,
1282,-0.03953152149915695,8.801570892333984,8.84110164642334,0.30531156063079834,,
1283,-0.05883728712797165,8.857884407043457,8.916722297668457,0.3112817108631134,,
1284,-0.09241361916065216,8.755114555358887,8.847528457641602,0.3031522035598755,,
1285,-0.0713563784956932,8.730148315429688,8.801505088806152,0.29840216040611267,,
1286,-0.09036775678396225,8.803384780883789,8.893753051757812,0.2989133894443512,,
1287,-0.07271683216094971,8.707783699035645,8.780500411987305,0.29708027839660645,,
1288,-0.04029839485883713,8.893064498901367,8.93336296081543,0.29021164774894714,,
1289,-0.11825365573167801,8.761253356933594,8.879507064819336,0.27509576082229614,,
1290,-0.07518483698368073,8.711472511291504,8.786657333374023,0.27376002073287964,,
1291,-0.06722679734230042,8.790742874145508,8.857969284057617,0.27928978204727173,,
1292,-0.10026521980762482,8.854010581970215,8.954275131225586,0.27408725023269653,,
1293,-0.07484571635723114,8.933853149414062,9.008699417114258,0.26047205924987793,,
1294,-0.16535933315753937,8.70887279510498,8.874231338500977,0.2686193585395813,,
1295,-0.15416163206100464,8.876603126525879,9.030763626098633,0.27104249596595764,,
1296,-0.12847401201725006,8.794071197509766,8.922544479370117,0.27123284339904785,,
1297,-0.1618538796901703,8.660224914550781,8.822078704833984,0.26985085010528564,,
1298,-0.14771732687950134,8.758262634277344,8.90597915649414,0.28067660331726074,,
1299,-0.08031144738197327,8.835811614990234,8.916123390197754,0.28228774666786194,,
1300,-0.13664305210113525,8.804328918457031,8.940971374511719,0.2932051718235016,10.127365112304688,-1.1863934993743896
1301,-0.15410465002059937,8.668926239013672,8.823031425476074,0.2985384464263916,,
1302,-0.10105608403682709,8.861112594604492,8.962167739868164,0.28901413083076477,,
1303,-0.1521100401878357,8.797456741333008,8.949565887451172,0.3003169000148773,,
1304,-0.1590086817741394,8.901714324951172,9.060723304748535,0.2951093018054962,,
1305,-0.07912278920412064,8.893014907836914,8.972137451171875,0.2899506092071533,,
1306,-0.11889266967773438,8.869699478149414,8.988592147827148,0.28106689453125,,
1307,-0.1719476282596588,8.796636581420898,8.968584060668945,0.285113126039505,,
1308,-0.12500615417957306,8.824172973632812,8.949178695678711,0.28128188848495483,,
1309,-0.11110702157020569,8.783342361450195,8.894449234008789,0.27780377864837646,,
1310,-0.1686628758907318,8.847418785095215,9.016080856323242,0.2713063955307007,,
1311,-0.13380524516105652,8.948887825012207,9.082693099975586,0.274486243724823,,
1312,-0.10201278328895569,8.824877738952637,8.926891326904297,0.26579549908638,,
1313,-0.19344310462474823,8.83605670928955,9.029500007629395,0.281058132648468,,
1314,-0.14298570156097412,8.726839065551758,8.869824409484863,0.2695300281047821,,
1315,-0.1375611126422882,8.820021629333496,8.957582473754883,0.27098268270492554,,
1316,-0.057294778525829315,8.919313430786133,8.976608276367188,0.273475706577301,,
1317,-0.11563906818628311,8.62580680847168,8.741445541381836,0.2922687530517578,,
1318,-0.09111927449703217,8.779511451721191,8.870630264282227,0.2926484942436218,,
1319,-0.09650041162967682,8.878902435302734,8.97540283203125,0.30486539006233215,,
1320,-0.09187047183513641,8.804858207702637,8.896728515625,0.3019784688949585,,
1321,-0.15654274821281433,8.864309310913086,9.020851135253906,0.29634857177734375,,
1322,-0.11685015261173248,8.89162540435791,9.008475303649902,0.3020114004611969,,
1323,-0.09593203663825989,8.917900085449219,9.013832092285156,0.29624155163764954,,
1324,-0.10790448635816574,8.78718376159668,8.895088195800781,0.2994135320186615,,
1325,-0.07906948775053024,8.750019073486328,8.82908821105957,0.2896544635295868,10.075895309448242,-1.2468079328536987
1326,-0.17567472159862518,8.81125259399414,8.986927032470703,0.2970617711544037,,
1327,-0.0723334476351738,8.855924606323242,8.928257942199707,0.28996598720550537,,
1328,-0.10589895397424698,8.96689510345459,9.072793960571289,0.289613276720047,,
1329,-0.11502544581890106,8.74276351928711,8.857789993286133,0.290295273065567,,
1330,-0.0978393405675888,8.78971004486084,8.887548446655273,0.2962776720523834,,
1331,-0.02402784675359726,8.943174362182617,8.967201232910156,0.30422523617744446,,
1332,-0.11509200930595398,8.798386573791504,8.91347885131836,0.30125144124031067,,
1333,-0.1261671483516693,8.850475311279297,8.976642608642578,0.3035224378108978,,
1334,-0.17662900686264038,8.782001495361328,8.958629608154297,0.30366721749305725,,
1335,-0.11104757338762283,8.780433654785156,8.891481399536133,0.29759880900382996,,
1336,-0.1588548719882965,8.687579154968262,8.846433639526367,0.3009604811668396,,
1337,-0.17889587581157684,8.863391876220703,9.042287826538086,0.31084203720092773,,
1338,-0.15968921780586243,8.827767372131348,8.987457275390625,0.30454230308532715,,
1339,-0.17638233304023743,8.794904708862305,8.97128677368164,0.30358752608299255,,
1340,-0.13662627339363098,8.781299591064453,8.917925834655762,0.3029233515262604,,
1341,-0.12863025069236755,8.772254943847656,8.900885581970215,0.2982836365699768,,
1342,-0.2531442642211914,8.864234924316406,9.117379188537598,0.30764511227607727,,
