episode,advantage_mean,baseline_cost_mean,sampled_cost_mean,entropy_mean,tonn_cost_mean,sampled_minus_tonn
1,-4.401212215423584,16.026439666748047,20.427650451660156,1.862439751625061,,
2,-3.089019775390625,16.233417510986328,19.322437286376953,1.819644570350647,,
3,-2.635806083679199,16.209409713745117,18.84521484375,1.8237864971160889,,
4,-1.8632323741912842,16.242515563964844,18.10574722290039,1.7877745628356934,,
5,-1.7735133171081543,16.04842758178711,17.821941375732422,1.798117995262146,,
6,-1.2563012838363647,16.080528259277344,17.336830139160156,1.7719062566757202,,
7,-0.7441740036010742,16.217283248901367,16.961456298828125,1.7283542156219482,,
8,-0.093507319688797,16.297563552856445,16.391071319580078,1.6906991004943848,,
9,0.16617220640182495,16.526138305664062,16.359966278076172,1.643752098083496,,
10,0.03777770698070526,16.068201065063477,16.03042221069336,1.5652297735214233,,
11,0.4622407555580139,16.342483520507812,15.880241394042969,1.568872094154358,,
12,0.6464437246322632,16.369220733642578,15.7227783203125,1.5179247856140137,,
13,1.0023539066314697,16.050418853759766,15.048065185546875,1.4276105165481567,,
14,0.7717808485031128,15.981801986694336,15.21002197265625,1.4028420448303223,,
15,1.2829258441925049,16.003299713134766,14.72037410736084,1.3512895107269287,,
16,1.589525580406189,16.22589874267578,14.636371612548828,1.305375099182129,,
17,1.7884159088134766,16.009296417236328,14.220879554748535,1.2238308191299438,,
18,1.6953026056289673,16.108062744140625,14.412760734558105,1.2223647832870483,,
19,2.0774364471435547,16.272808074951172,14.195371627807617,1.1938133239746094,,
20,2.0663421154022217,16.348140716552734,14.281798362731934,1.161808967590332,,
21,2.0187904834747314,16.233501434326172,14.214712142944336,1.155359148979187,,
22,2.3194451332092285,16.44997215270996,14.13052749633789,1.1568208932876587,,
23,2.2325520515441895,16.262908935546875,14.030357360839844,1.1272753477096558,,
24,2.3401923179626465,16.33257484436035,13.992382049560547,1.1279199123382568,,
25,2.4696850776672363,16.23688507080078,13.76719856262207,1.096116304397583,10.095905303955078,3.6712942123413086
26,2.342163562774658,16.194812774658203,13.852649688720703,1.023695945739746,,
27,2.806138277053833,16.315963745117188,13.509824752807617,0.9920987486839294,,
28,2.6227831840515137,16.20763397216797,13.584851264953613,0.9507316946983337,,
29,2.364029884338379,16.378372192382812,14.0143404006958,0.9546043276786804,,
